NOL10	5.831753899985421e-10
CACNG4	5.830903790087464e-10
FAM96A	5.830053927998834e-10
ITGA2B	5.829204313611192e-10
HLA-DPA1	5.828921163841259e-10
GRAP2	5.828524800373025e-10
GEN1	5.827505827505827e-10
GTF2H4	5.827505827505827e-10
THAP8	5.826826710173639e-10
RGP1	5.824111822947001e-10
C10orf128	5.821399464431249e-10
EPCAM	5.820721769499418e-10
MAP3K10	5.820721769499418e-10
MRE11A	5.819216345532135e-10
RAB27A	5.819028222286878e-10
PTPRE	5.818746060224022e-10
C11orf57	5.816610577921808e-10
RPS6KB1	5.815305885089556e-10
TMF1	5.814798662596307e-10
UMODL1	5.813953488372093e-10
MAGEA4	5.810575246949448e-10
FMO2	5.810012588360608e-10
GLUD1	5.809851848777856e-10
CDK13	5.809731299927379e-10
SPNS2	5.807200929152149e-10
PCM1	5.806526535826269e-10
TUBA3C	5.802707930367505e-09
RPL32	5.801585766776251e-10
ULBP1	5.801585766776251e-10
IRAK1BP1	5.800464037122969e-10
BMPR2	5.79950289975145e-10
RALGAPB	5.798670171640637e-10
RBM26	5.797101449275362e-10
RASAL2	5.797101449275362e-10
STON2	5.797101449275362e-10
SV2C	5.79584148373542e-10
TRIM39	5.795421616922631e-10
NKRF	5.795421616922631e-10
NPAS1	5.795421616922631e-10
KCTD14	5.792064871126556e-10
EHBP1L1	5.791505791505791e-10
SORBS2	5.790015440041174e-10
ZNF107	5.789084359823755e-10
ENC1	5.78904712284358e-10
SH3BP4	5.788153579008296e-10
PLA2G4F	5.787874403125452e-10
DPT	5.787037037037037e-10
NIT1	5.785363031530228e-10
TTC7B	5.784526391901663e-10
MAP4	5.781089414182939e-10
FXR1	5.781015146259683e-10
SIRT7	5.777007510109763e-10
ATPAF1	5.776173285198556e-10
EXOC1	5.775339301183945e-10
BBX	5.774561133353866e-10
SLITRK4	5.77322761912093e-10
ZNF780B	5.771006463527239e-10
HSPH1	5.770340450086555e-10
AP2A1	5.770340450086555e-10
OPCML	5.76992426974396e-10
MARCH7	5.769508149430261e-10
FBXL17	5.76923076923077e-10
RNMT	5.768676088837611e-10
GCC2	5.768260148532698e-10
PLCD3	5.767012687427913e-10
VEGFA	5.766929542538314e-10
TMEM222	5.765350245027385e-10
ZXDA	5.76479631053036e-10
TMEM138	5.762581636573186e-10
LMAN1L	5.76036866359447e-10
RPAIN	5.76036866359447e-10
RELT	5.76036866359447e-10
NUDT12	5.758710048949035e-10
KPNA1	5.754981655995971e-10
TRIM26	5.754153779759764e-10
HAND1	5.75373993095512e-10
DERA	5.748778384593274e-10
CREB3L2	5.74786051858475e-10
OR13C3	5.747126436781609e-09
MYO19	5.745475438092502e-10
GPN1	5.745145352177411e-10
SESTD1	5.742725880551302e-10
NR1D2	5.740162000127559e-10
FAM129A	5.739704405223131e-10
SDC2	5.738880918220947e-10
IREB2	5.738606475060973e-10
CNTNAP3	5.737234652897303e-10
ACSM4	5.737234652897303e-10
NUFIP1	5.735589331803843e-10
PPARG	5.734602592040372e-10
CREG2	5.733944954128441e-10
KIAA0754	5.731480154749963e-10
CPD	5.731315910132966e-10
MTR	5.731023942944472e-10
C15orf32	5.730659025787966e-10
STMN1	5.730659025787966e-10
COL19A1	5.730659025787966e-10
GRK7	5.72737686139748e-10
GPKOW	5.72737686139748e-10
CLVS1	5.72737686139748e-10
LDB3	5.726830199484585e-10
CCDC103	5.726283641916397e-10
CTDNEP1	5.72573718866304e-10
IGF1R	5.721992888380267e-10
SLC16A13	5.720823798627002e-10
DUS3L	5.720823798627002e-10
TUBB1	5.720823798627002e-10
IL11RA	5.720823798627002e-10
GALNT5	5.72000572000572e-10
NUCB2	5.719187875321705e-10
HEXIM2	5.71787981016639e-10
SAG	5.717552887364208e-10
SDR16C5	5.715918833952558e-10
SCNN1G	5.715918833952558e-10
PCSK6	5.71568547399363e-10
SLC25A11	5.714285714285714e-10
C5orf22	5.714285714285714e-10
TCEA3	5.714285714285714e-10
ZNF341	5.713877580172844e-10
RTTN	5.713061486824251e-10
TNFSF10	5.712653527563553e-10
CLDN15	5.712653527563553e-10
NCDN	5.712653527563553e-10
CA3	5.711022272986864e-10
ZNF69	5.711022272986864e-10
XYLT2	5.709391949757351e-10
EHD1	5.709391949757351e-10
TRIP6	5.707762557077625e-10
AMFR	5.706134094151212e-10
PRDM5	5.705229793977813e-10
ZC3HAV1L	5.704506560182544e-10
KIAA1211	5.703693141308998e-10
SCO1	5.701254275940707e-10
AP1M2	5.701254275940707e-10
OLAH	5.699629524080935e-10
ZNF558	5.699629524080935e-10
CAPZB	5.698655117392296e-10
DPYSL3	5.698005698005697e-10
KMO	5.69692366122294e-10
P2RX2	5.696788435519476e-10
KBTBD12	5.694760820045558e-10
NEO1	5.694760820045558e-10
RSAD2	5.694760820045558e-10
GLRA4	5.694760820045558e-10
SMPD3	5.693680015183147e-10
DUSP26	5.690440060698027e-10
TM9SF2	5.689900426742533e-10
EPB41	5.68918107399096e-10
OR2A4	5.688282138794084e-10
SLC4A8	5.688102385842945e-10
TMEM164	5.687742914020287e-10
BTD	5.685856432125088e-10
PSMD13	5.681818181818182e-10
ARL8A	5.678591709256104e-10
ZNF691	5.676979846721544e-10
PPP2R3A	5.673937712772664e-10
SRCIN1	5.673758865248227e-10
HRH4	5.6732223903177e-10
TBX15	5.672954190894908e-10
ZNF695	5.672149744753261e-10
MRPL3	5.668934240362812e-10
ZNF776	5.668934240362812e-10
THSD7A	5.668398677373643e-10
NAV1	5.666639682668178e-10
LHFPL1	5.665722379603399e-10
RAD23A	5.665722379603399e-10
SDR9C7	5.665722379603399e-10
LAPTM4A	5.665722379603399e-10
ABI1	5.66331587144273e-10
FAM35A	5.662514156285391e-10
TMEM107	5.662514156285391e-10
MDM2	5.662353840491493e-10
ATP2B4	5.661872947571057e-10
CHML	5.660911406736484e-10
RNF219	5.659309564233164e-10
NSUN5P2	5.659309564233164e-10
KIF6	5.65690849950502e-10
ZNF84	5.656508520115958e-10
VWCE	5.656108597285068e-10
ATXN1	5.654243038213259e-10
KCNJ10	5.653976630229929e-10
NLK	5.652911249293386e-10
NBPF11	5.651313930488839e-10
SYT12	5.650914741823833e-10
RPS6KB2	5.649717514124294e-10
AQP4	5.648121999435188e-10
HAPLN2	5.646527385657821e-10
LDHAL6B	5.646527385657821e-10
LRRC42	5.646527385657821e-10
TPM3	5.645802858829265e-10
ESRRG	5.645464809936018e-10
TMEM38B	5.644933672029354e-10
KIAA1549	5.644250927269796e-10
CCR5	5.644137152532807e-10
RBM17	5.64334085778781e-10
ATF7IP2	5.642544787699252e-10
CD47	5.642279480910287e-10
PUS1	5.642279480910287e-10
IL34	5.642279480910287e-10
ALDOA	5.640157924421885e-10
FNIP1	5.639627784566219e-10
FUT10	5.63856780377784e-10
RUNX1	5.63803796278895e-10
ADCY1	5.637375801564372e-10
SLC31A2	5.636978579481397e-10
OPRD1	5.636978579481397e-10
NUMB	5.636343140570398e-10
TRUB2	5.636184303226716e-10
FBXL3	5.635390250774866e-10
PRKAG1	5.634861006761833e-10
PSME4	5.634596422031273e-10
MMP25	5.63221627710504e-10
RNF2	5.63221627710504e-10
CMKLR1	5.631423342249753e-10
PDSS2	5.63063063063063e-10
PRAMEF12	5.62429696287964e-10
HOXA2	5.62429696287964e-10
PRCP	5.622188905547226e-10
TMEM145	5.621135469364812e-10
SLU7	5.617977528089888e-10
SULT1E1	5.617977528089888e-10
PROC	5.617977528089888e-10
LRG1	5.617977528089888e-10
EXD3	5.617977528089888e-10
ERMP1	5.616925669350308e-10
RBL1	5.616662766206412e-10
CNOT4	5.616662766206411e-10
DDC	5.616625210623445e-10
CACNA2D4	5.614823133071309e-10
DCLK3	5.61377245508982e-10
MDGA1	5.613562366677894e-10
GBX2	5.613247263541959e-10
CHAC1	5.613247263541959e-10
MRRF	5.612722170252572e-10
LY6K	5.612722170252572e-10
SERPINB12	5.611672278338946e-10
OC90	5.611672278338946e-10
EFNA3	5.611672278338946e-10
C3AR1	5.611672278338946e-10
SLC39A10	5.61114747965959e-10
PLCB3	5.607476635514019e-10
CHST13	5.605381165919282e-10
SRGAP2	5.603985056039851e-10
RASSF2	5.601717860143777e-10
ZMYND11	5.599300087489064e-10
LSG1	5.599104143337066e-10
CDKN2AIP	5.598320503848845e-10
PLAG1	5.595709955700629e-10
UPF1	5.594405594405594e-10
ZNF286A	5.59294543149574e-10
CCM2	5.588465407399128e-10
MDH2	5.587372538063976e-10
FAM71D	5.586592178770949e-10
CAMK2G	5.584809318653263e-10
RPA2	5.583472920156338e-10
VNN2	5.582433941198364e-10
BBS10	5.58191459670667e-10
TSSC1	5.581395348837209e-10
C15orf57	5.581135761127389e-10
CRYBG3	5.580357142857142e-10
PCYOX1	5.579319323042589e-10
HSDL1	5.578022590991494e-10
FADS3	5.577244841048523e-10
FKBP8	5.575689991636465e-10
FAM153A	5.574136008918617e-10
CLSPN	5.574136008918617e-10
PUM1	5.574136008918617e-10
TMEM215	5.573100501579045e-10
TMTC4	5.572582892170522e-10
UBAP2	5.572582892170522e-10
HDAC4	5.570409982174689e-10
ERAL1	5.570254839158892e-10
PDE7B	5.568962316688324e-10
RAVER1	5.567928730512249e-10
NFATC2	5.567153792623522e-10
SLC27A1	5.564830272676684e-10
FAH	5.564830272676684e-10
TUBB3	5.563282336578582e-10
NAAA	5.563282336578582e-10
C17orf78	5.561735261401557e-10
IFT46	5.560189046427578e-10
TLE3	5.55864369093941e-10
CDC14B	5.558300395256917e-10
PELP1	5.556327267676066e-10
CATSPER2	5.556172908100899e-10
PGAP2	5.555976462863349e-10
GPX3	5.554012774229381e-10
COL4A3BP	5.553498704183635e-10
ARFGEF2	5.553087516659263e-10
NUP210	5.549389567147614e-10
TBX6	5.549389567147614e-10
ZNF626	5.547850208044383e-10
TBP	5.546311702717693e-10
SULF1	5.546106633143533e-10
CRLF1	5.543237250554323e-10
LSM4	5.543237250554323e-10
HOXD10	5.543237250554323e-10
TSPAN10	5.542213190467393e-10
MS4A5	5.54016620498615e-09
TSPAN7	5.537098560354374e-10
KLHDC2	5.537098560354374e-10
C1orf43	5.536332179930797e-10
KANK1	5.536332179930797e-10
HSPBP1	5.533013648100331e-10
FER	5.531891353653814e-10
ZNF282	5.531738348776103e-10
MAMDC2	5.530973451327434e-10
PHB	5.530208765380893e-10
LPP	5.530157793835717e-11
TTC23	5.529953917050691e-10
VSIG4	5.5297500552975e-10
RHOJ	5.526388505111909e-10
BCORL1	5.526388505111909e-10
TLR2	5.525052660658171e-10
MSRB2	5.521811154058531e-10
TRIM31	5.521811154058531e-10
DBP	5.521811154058531e-10
JMJD6	5.521048999309869e-10
HSP90AA1	5.519525320822409e-10
PHF21A	5.519525320822409e-10
PFKFB4	5.517241379310345e-10
TIMM50	5.516226900799854e-10
NUDC	5.515719801434087e-10
CNN1	5.514705882352941e-10
BPTF	5.51040088166414e-10
TPH1	5.509641873278236e-10
COL6A5	5.508023354019022e-10
CCT6B	5.506607929515419e-10
HCRTR2	5.506607929515419e-10
ISPD	5.505597357313268e-10
PTRF	5.503577325261419e-10
ASS1	5.503577325261419e-10
ZNF346	5.500687585948244e-10
CHGA	5.5005500550055e-10
WDR34	5.5005500550055e-10
MORC2	5.49886967678866e-10
TSSC4	5.497526113249038e-10
PCDHGC5	5.496015388843089e-10
LSP1	5.496015388843089e-10
LRRC34	5.495511998534531e-10
GPCPD1	5.495511998534531e-10
ACCSL	5.494505494505495e-10
TPD52L3	5.494505494505495e-10
BSCL2	5.493298176225006e-10
HMOX2	5.492828806835521e-10
LETM1	5.492493592090809e-10
HOXB5	5.491488193300384e-10
SERPINB6	5.49111126364198e-10
TDP1	5.49098563192093e-10
SLC9A5	5.489227391244682e-10
CLN3	5.486968449931413e-10
RTN2	5.48646671543526e-10
CALCOCO2	5.485764441274891e-10
CDC25A	5.485463521667582e-10
CCDC61	5.485463521667582e-10
CCZ1	5.482456140350877e-10
RAE1	5.482456140350877e-10
OXCT2	5.482456140350877e-10
DCLRE1B	5.481454412570802e-10
SLC17A4	5.47945205479452e-10
AQP5	5.47945205479452e-10
SUGT1	5.477451159393829e-10
ARHGEF18	5.473953106468388e-10
STX7	5.473453749315819e-10
POLA2	5.473453749315819e-10
TIMP2	5.471956224350205e-10
MCM9	5.470459518599562e-10
OSBPL7	5.470459518599562e-10
LOXL4	5.468963631391851e-10
XPC	5.467468562055768e-10
SBNO1	5.464729723575756e-10
ATP11B	5.46448087431694e-10
WAS	5.46448087431694e-10
ZDHHC23	5.464281811227278e-10
FAM13B	5.463485703879075e-10
PRKAR2B	5.462988254575252e-10
MPP5	5.462490895848507e-10
ARFIP2	5.462242250443807e-10
CT62	5.461496450027307e-10
MRPL10	5.460502366217693e-10
KLHL24	5.458515283842794e-10
RAP1GDS1	5.457770500750443e-10
CC2D1B	5.456529647144416e-10
RBM7	5.455835015549129e-10
PRPH	5.455537370430987e-10
MC2R	5.454793399699986e-10
TMEM125	5.45404963185165e-10
TRAF7	5.45404963185165e-10
ZNF254	5.449220080375997e-10
UHRF2	5.448848930663398e-10
GRASP	5.446623093681918e-10
ESRP1	5.446029844243547e-10
MCCC2	5.445140212360468e-10
ALCAM	5.444399074452157e-10
PTPRJ	5.443164292842239e-10
CITED2	5.441683294032287e-10
ELAVL4	5.440992437020512e-10
ZNF394	5.44069640914037e-10
GABRB2	5.44069640914037e-10
LILRA6	5.44069640914037e-10
ZNF774	5.44069640914037e-10
BACH2	5.438033607047692e-10
MEF2A	5.437573633809624e-10
ASPH	5.437491503919526e-10
CELF3	5.436358364743404e-10
CTBP2	5.435151844554657e-10
KRT15	5.434782608695652e-10
PRAMEF4	5.434782608695652e-10
PEX16	5.433306166802499e-10
RFX4	5.433306166802499e-10
WTAP	5.432814197754437e-10
C8orf4	5.431830526887561e-10
MED18	5.431830526887561e-10
SEPT9	5.43075783757097e-10
XYLB	5.430355688297584e-10
P2RX7	5.429323777723484e-10
CRYBB1	5.428881650380021e-09
CCDC150	5.42740841248304e-10
TRMT61B	5.425935973955507e-10
RNF34	5.4249547920434e-10
ZCRB1	5.422993492407809e-10
WAC	5.422993492407809e-10
INF2	5.422013374299657e-10
PNMA3	5.419319875355643e-10
BIN3	5.414185165132648e-10
CDH3	5.412231643514342e-10
GIPC2	5.411987552428629e-10
HM13	5.411987552428629e-10
GDF6	5.408328826392645e-10
ZNF554	5.408328826392645e-10
KCNK10	5.407354001441961e-10
PKIB	5.406379527842855e-10
SALL3	5.405405405405405e-10
PDK4	5.405405405405405e-10
BAP1	5.403944879762226e-10
TSGA13	5.403944879762226e-10
NCAM1	5.403068943159715e-10
NKX2-5	5.401512423478573e-10
DGKK	5.399568034557236e-10
CACNG5	5.399568034557235e-09
FARSA	5.396654074473827e-10
C1orf198	5.39422817585184e-10
PGAP1	5.394228175851839e-10
NFE2L3	5.390835579514826e-10
CCDC160	5.3887605850654345e-09
NUP88	5.387931034482759e-10
TMEM133	5.387931034482759e-10
MLST8	5.387931034482759e-10
UGT2B10	5.387205387205386e-10
CDCP1	5.38647993536224e-10
DGKZ	5.38440829198877e-10
ZNF248	5.382710733125202e-10
DLG4	5.381510666922929e-10
AP3B2	5.380683346785042e-10
NRBF2	5.380683346785042e-10
ENPP7	5.379236148466917e-10
IL17A	5.379236148466917e-10
ZNF714	5.376705423751596e-10
OR8B4	5.3763440860215056e-09
ENPP1	5.374899220639612e-10
PPT2	5.374177079134758e-10
SRPK2	5.373936408419167e-10
FOSB	5.373455131649651e-10
CPEB4	5.372156114856698e-10
SLCO1A2	5.37129045253122e-10
PIP4K2A	5.37129045253122e-10
CD300LF	5.370208766865812e-10
PRPSAP2	5.369992482010525e-10
ZNF330	5.369127516778523e-10
BMP4	5.369127516778523e-10
PARP12	5.369127516778523e-10
NR2F1	5.367686527106817e-10
DTX4	5.366246310705661e-10
SMPDL3A	5.36480686695279e-10
BCL3	5.36480686695279e-10
C2orf69	5.36480686695279e-10
SUMO3	5.36480686695279e-10
IYD	5.36365586783952e-10
GGA3	5.36240950933953e-10
SLC7A13	5.361930294906166e-10
FBXL19	5.361930294906166e-10
OR5W2	5.359056806002143e-09
SLC2A12	5.358099660653688e-10
POLD2	5.357142857142857e-10
FH	5.356186395286556e-10
XYLT1	5.355612682090832e-10
PSMC4	5.35475234270415e-10
SSB	5.353319057815846e-10
INSR	5.351600128438403e-10
HERPUD1	5.351409204423832e-10
FGFR1	5.35077288941736e-10
SOSTDC1	5.350454788657035e-10
OR12D3	5.350454788657035e-10
OTOP1	5.350454788657035e-10
DLG5	5.34830859740607e-10
ENPP5	5.348070237989126e-10
MBD3L1	5.3475935828877e-09
ARID5B	5.345449685954831e-10
PAFAH1B1	5.343783398646242e-10
SH3RF3	5.343783398646242e-10
CD207	5.341880341880343e-10
FAM19A1	5.341880341880343e-10
OR10G9	5.341880341880342e-09
OR52J3	5.341880341880342e-09
OR8H1	5.341880341880342e-09
EGF	5.340929321701976e-10
FASLG	5.339028296849973e-10
RXFP1	5.338480175759194e-10
GIT1	5.338315761377286e-10
B3GNT8	5.336179295624333e-10
CORO1A	5.336179295624333e-10
A1CF	5.335325188070213e-10
TANC1	5.3351117039013e-10
SH3PXD2A	5.334755934915977e-10
KRT83	5.333333333333334e-10
SGMS1	5.329070077271516e-10
HNF4A	5.328928086115478e-10
C16orf62	5.326941004128379e-10
GCNT1	5.325002662501332e-10
ROM1	5.324813631522897e-10
TWSG1	5.324813631522897e-10
LRRC61	5.324813631522897e-10
BTBD16	5.323396326856535e-10
SESN3	5.322546306152864e-10
FBXL12	5.32197977647685e-10
ZNF479	5.321722302854378e-09
GABRA4	5.321350440489564e-10
HOXC6	5.320563979781857e-10
ARL11	5.319148936170213e-10
SHOC2	5.318583129454313e-10
DIS3	5.318441696582901e-10
THRB	5.317911390301459e-10
KRT24	5.31632110579479e-10
PGLYRP2	5.31632110579479e-10
PUS10	5.315967838394578e-10
FGGY	5.31575590048905e-10
C3P1	5.314908317831517e-10
B4GALNT2	5.313496280552604e-10
DDX18	5.312084993359894e-10
OPHN1	5.311379630859115e-10
FAM74A3	5.310674455655868e-10
SFRP5	5.310674455655868e-10
SLC4A10	5.309421273081234e-10
PELI1	5.309264666843642e-10
STAG3L2	5.307855626326963e-10
WNK2	5.307151386493299e-10
ADORA2B	5.305039787798408e-10
EFHD1	5.304101838755304e-10
THAP11	5.302226935312832e-10
BBOX1	5.302226935312832e-10
MYPOP	5.299417064122947e-10
RIC8A	5.299417064122947e-10
DOHH	5.298013245033112e-10
MAPK15	5.296610169491526e-10
TMEM150C	5.296610169491526e-10
GATA6	5.296610169491526e-10
PHF12	5.296142642775178e-10
C3orf33	5.295207836907599e-10
RC3H2	5.293806246691371e-10
PGF	5.293806246691371e-10
SYPL2	5.292405398253506e-10
TTYH1	5.291938613512084e-10
SPDEF	5.291005291005291e-10
TRH	5.291005291005291e-10
OR5F1	5.291005291005291e-09
OR10A6	5.291005291005291e-09
OR5B17	5.291005291005291e-09
MYO18A	5.290655379935189e-10
DYX1C1	5.288207297726071e-10
SPPL2B	5.28750826173166e-10
SLC7A2	5.285877896220597e-10
SLC25A20	5.285412262156449e-10
SH2D7	5.285412262156449e-10
ATG9A	5.284015852047556e-10
SEPT14	5.284015852047556e-10
HYDIN	5.283845608608802e-09
FAM111A	5.281399570886285e-10
PSMB11	5.279831045406547e-10
LBP	5.279831045406547e-10
STXBP2	5.27774112679773e-10
NXF3	5.277044854881266e-10
ACE	5.275189027606822e-10
ETF1	5.275096270506937e-10
TPTE	5.275056518462698e-09
PRRT1	5.274261603375527e-10
SLC16A8	5.274261603375527e-10
OR6K3	5.274261603375527e-09
OR52R1	5.274261603375527e-09
CCDC130	5.272871078302136e-10
FAM134C	5.272176090681429e-10
CHEK2	5.271481286241434e-10
SEPT11	5.269629369401018e-10
RPS3	5.269397971281781e-10
ZNF493	5.269166593483797e-10
ITGA6	5.267778753292361e-10
DDX25	5.263157894736842e-10
IFNA6	5.263157894736842e-09
SEPT4	5.262542392702608e-10
FDXR	5.261427162117724e-10
OR52A5	5.257623554153523e-09
OR5AP2	5.257623554153523e-09
TSPAN13	5.257623554153522e-10
EFR3A	5.251079388540978e-10
GLDC	5.250721974271462e-10
STRAP	5.249343832020997e-10
PDGFRL	5.249343832020997e-10
PBLD	5.247966413014956e-10
GAP43	5.246589716684155e-10
ARMC9	5.246130978403427e-10
TRAF3	5.245557668349617e-10
SQRDL	5.245213742460006e-10
MFAP4	5.245213742460006e-10
CYP4Z1	5.243838489774515e-10
BARHL1	5.243838489774515e-10
POU4F1	5.243838489774515e-10
GPSM2	5.243380232456523e-10
ZFP91	5.241548003843802e-10
CNR1	5.240174672489082e-10
KRT8	5.239717055279015e-10
CARS2	5.238344683080147e-10
CPNE9	5.238344683080147e-10
DMRTB1	5.238344683080147e-10
TBC1D15	5.237430167597765e-10
FZD2	5.236973029588898e-10
KRT81	5.235602094240838e-10
MSL1	5.235602094240838e-10
PSMC2	5.235602094240838e-10
MBOAT2	5.234231876472127e-10
GJC1	5.234231876472127e-10
H2AFY	5.233547036503991e-10
SLC4A4	5.233547036503991e-10
NR1I2	5.232862375719519e-10
AFAP1	5.232862375719519e-10
SYNCRIP	5.231949773282177e-10
SPTY2D1	5.231949773282177e-10
NLRP14	5.23149359142035e-10
DGKG	5.228302544440571e-10
NLRX1	5.22500163281301e-10
AP2B1	5.224660397074191e-10
RP2	5.223295899712719e-10
HSPBAP1	5.219206680584551e-10
RUNDC3A	5.219206680584551e-10
SLC6A7	5.215123859191655e-10
TOP2A	5.214670606640013e-10
LDLRAD3	5.214217432866951e-10
SYTL4	5.214217432866951e-10
TSC22D1	5.212405525149857e-10
DTD1	5.212405525149857e-10
SMARCC1	5.211047420531527e-10
SHPK	5.211047420531527e-10
TNKS	5.208875924575477e-10
CTLA4	5.208333333333333e-10
APOA5	5.208333333333333e-10
C1orf27	5.206977349648529e-10
ABHD3	5.206525511975008e-10
DBF4	5.205622071837585e-10
FSHB	5.205622071837585e-10
DDX5	5.205622071837585e-10
LRRC46	5.202913631633715e-10
CUL4A	5.202236961893614e-10
DTX3L	5.202011444425179e-10
RAB17	5.200208008320333e-10
SGPL1	5.200208008320333e-10
FGF1	5.200014857185306e-10
ZC3H6	5.199757344657249e-10
ZNF628	5.198856251624642e-10
PPCS	5.198518422249659e-10
NEBL	5.196379855367427e-10
APLF	5.196154845414394e-10
SCOC	5.19581736701955e-10
C11orf16	5.194805194805195e-10
TMEM17	5.194805194805195e-10
TDP2	5.194805194805195e-10
MCAT	5.194805194805195e-10
ETS2	5.194805194805195e-10
PAPSS2	5.194130632385405e-10
OR52H1	5.192107995846314e-09
LPXN	5.191209551825576e-10
CCDC117	5.191097268185062e-10
UHRF1BP1	5.190491020450534e-10
RNF212	5.19031141868512e-10
MS4A15	5.18604952677298e-10
SLC35D2	5.185825410544512e-10
PPP2R5E	5.185825410544512e-10
PPP2R5C	5.184033177812338e-10
TRIM21	5.184033177812338e-10
GABBR2	5.183137525915687e-10
FAM155A	5.182689816014512e-10
VCP	5.182689816014512e-10
NFKBIZ	5.182018396165306e-10
PRKCH	5.181347150259067e-10
DDX3X	5.179468586523023e-10
LMX1B	5.177770107007249e-10
ADCY9	5.176653293645659e-10
ATP13A1	5.175983436853002e-10
MRGPRD	5.175983436853002e-09
KIAA1841	5.174835514156872e-10
CFHR4	5.173305742369374e-10
SMURF2	5.173305742369374e-10
HSPA12A	5.172859729287007e-10
DOPEY2	5.172302321070667e-10
SUMF2	5.170096163788647e-10
POLD3	5.166623611469905e-10
FAM135A	5.166534633003823e-10
TRIP13	5.165289256198347e-10
LAMB2	5.165289256198347e-10
RPRD1B	5.165289256198347e-10
CPEB3	5.162622612287042e-10
BCL2L14	5.162622612287042e-10
OGG1	5.161956381468576e-10
SELE	5.161290322580645e-10
DNAH12	5.160402511395889e-10
STC1	5.15862780500387e-10
PACSIN3	5.155525004296271e-10
SRSF6	5.154639175257732e-10
OSGIN1	5.154639175257732e-10
PPP1R7	5.153121319199058e-10
TSEN54	5.151983513652757e-10
ARCN1	5.150656708730364e-10
RABL3	5.150656708730364e-10
TLN2	5.150656708730364e-10
CCDC6	5.149330587023687e-10
N4BP2	5.148535241723729e-10
BMP3	5.147563486616335e-10
ITPRIPL1	5.14721021206506e-10
MTMR4	5.146680391147711e-10
TNRC6C	5.145621076463928e-10
SF3B3	5.1440329218107e-10
REL	5.142049106568968e-10
PFN2	5.141388174807198e-10
GBAS	5.140066820868671e-10
SHROOM4	5.139076251043875e-10
GOLGA7	5.136986301369863e-10
GAS2L3	5.136399954343112e-10
ATF7IP	5.135282601020637e-10
VPS18	5.134788189987164e-10
TTI1	5.134788189987164e-10
RPGR	5.134788189987164e-10
RALGPS1	5.134656363122898e-10
COPS7A	5.134129123347451e-10
TPST2	5.13347022587269e-10
FBXO31	5.13347022587269e-10
OSM	5.132152938157558e-10
ADAMTSL2	5.132152938157558e-10
DCAF7	5.13083632632119e-10
CASC4	5.126890540886952e-10
TUBG1	5.125576627370579e-10
WDR41	5.125576627370579e-10
FAM102A	5.125576627370579e-10
TRMT11	5.125576627370579e-10
CHCHD5	5.1252847380410026e-09
HS3ST2	5.122950819672131e-10
QRICH2	5.122294788065053e-10
HIST1H1A	5.121638924455826e-09
BRD2	5.121151820203676e-10
CHRNB3	5.120327700972862e-10
MAGEB10	5.120327700972862e-10
EHMT1	5.119017148707448e-10
ZNF467	5.119017148707448e-10
LETMD1	5.118081450610513e-10
SLC17A8	5.117707267144319e-10
CCDC38	5.117707267144319e-10
CA4	5.116398055768739e-10
XKR4	5.116398055768739e-10
RAB1B	5.115089514066496e-10
FLAD1	5.115089514066496e-10
SSX2IP	5.11474068264739e-10
EHHADH	5.1131279560271e-10
RNF169	5.1131279560271e-10
WNT7B	5.112474437627813e-10
STOML3	5.112474437627813e-10
KIAA1210	5.112474437627813e-10
ACBD5	5.111541129650589e-10
PCSK7	5.108556832694765e-10
EIF5	5.108556832694765e-10
CASQ1	5.107252298263534e-10
KREMEN2	5.104645227156713e-10
TERT	5.10399387520735e-10
ZNF276	5.103342689461597e-10
WNT5A	5.102474700229612e-10
STAT6	5.102040816326531e-10
OCIAD1	5.101607006206955e-10
HEXB	5.099439061703213e-10
KLHDC3	5.099439061703213e-10
KCNH4	5.098139179199592e-10
MFRP	5.095541401273885e-10
CDC45	5.094243504839531e-10
CHD8	5.093919134033747e-10
EPN3	5.092946269416858e-10
CPLX4	5.091649694501017e-10
AKAP10	5.091001654575538e-10
MLH3	5.089058524173028e-10
SPATA7	5.089058524173028e-10
GIMAP4	5.089058524173028e-10
HS3ST1	5.089058524173028e-10
MAK	5.088799552185639e-10
PHKG2	5.088411143620404e-10
HADH	5.084745762711865e-10
NAT10	5.084530316512013e-10
BCAP29	5.083309799491668e-10
ZBTB4	5.081300813008131e-10
ABTB1	5.081300813008131e-10
CARD9	5.08001016002032e-10
FOXN3	5.077753094255792e-10
LRRC43	5.077430820005078e-10
RNF111	5.077173030056864e-10
TMPO	5.073566717402334e-10
CLUL1	5.073566717402334e-10
DNAJC7	5.073566717402334e-10
ASPG	5.070993914807302e-10
SKAP2	5.070993914807302e-10
GPD2	5.070993914807302e-10
PTPN9	5.069708491761724e-10
CXCL14	5.068423720223011e-10
FCRL6	5.067139599695971e-10
EIF4E1B	5.065856129685918e-10
SIRT5	5.065856129685918e-10
CYP8B1	5.063291139240506e-10
RPF1	5.063291139240506e-10
HOMER2	5.062009617818274e-10
TYRO3	5.058808650562792e-10
XPO4	5.058168942842691e-10
PI4KB	5.056890012642225e-10
HSPA4L	5.056890012642225e-10
ZNF33A	5.055711963202347e-10
PODXL	5.053908355795148e-10
KLK7	5.053695514845231e-10
C11orf87	5.053057099545225e-10
MMP1	5.053057099545225e-10
